window_id,window_label,stock_code,company_name,cb_code,issue_date,factor_as_of_date,buy_date,buy_price,sell_date,sell_price,return_pct,momentum_20d,momentum_60d,ma5_gt_ma10_gt_ma20,volume_ratio_5v20,top1_foreign_net_20d_pct_capital,top1_trust_net_20d_pct_capital,revenue_yoy,eps,contract_liability_growth
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6274,台燿科技股份有限公司,62744,2024-05-06,2024-04-11,2024-04-12,171.7245,2024-05-17,167.4086,-2.5132,15.625,48.0,True,1.089,,,0.3321,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6274,台燿科技股份有限公司,62744,2024-05-06,2024-05-31,2024-06-03,159.8421,2025-03-19,159.3692,-0.2959,-11.4362,5.2894,False,0.7989,,,0.5154,1.66,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9906,欣巴巴事業股份有限公司,99062,2024-05-07,2024-04-12,2024-04-15,65.5363,2024-05-20,74.1937,13.21,6.3114,35.3571,True,0.7563,,,-0.9131,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9906,欣巴巴事業股份有限公司,99062,2024-05-07,2024-06-03,2024-06-04,79.9942,2025-03-20,99.4043,24.2644,-5.9184,27.7008,False,0.8689,,,-0.9873999999999999,-0.56,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3141,晶宏半導體股份有限公司,31413,2024-05-20,2024-04-25,2024-04-26,85.3145,2024-05-31,95.8435,12.3414,10.6493,-5.7522,True,1.3002,,,-0.4113,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3141,晶宏半導體股份有限公司,31413,2024-05-20,2024-06-17,2024-06-18,96.3356,2025-04-02,65.0242,-32.5024,-2.0101,27.2846,False,0.6691,,,-0.0562,0.5,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3483,力致科技股份有限公司,34834,2024-05-22,2024-04-29,2024-04-30,127.4496,2024-06-04,166.5828,30.7048,4.5752,-2.1407,False,1.5573,,,-0.035699999999999996,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3483,力致科技股份有限公司,34834,2024-05-22,2024-06-19,2024-06-20,161.7072,2025-04-08,86.8648,-46.2827,9.2206,28.1378,True,0.4586,,,0.1016,1.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8433,弘帆股份有限公司,84332,2024-05-24,2024-05-02,2024-05-03,86.89,2024-06-06,79.7496,-8.2178,-0.8728,20.2892,False,0.6618,,,0.0717,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8433,弘帆股份有限公司,84332,2024-05-24,2024-06-21,2024-06-24,78.5452,2025-04-10,67.1892,-14.4578,-5.5555,-3.6578,False,0.7144,,,-0.0788,2.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8112,至上電子股份有限公司,811210,2024-05-24,2024-05-02,2024-05-03,81.0304,2024-06-06,72.3395,-10.7255,26.9022,52.3654,True,0.6471,,,1.6839,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8112,至上電子股份有限公司,811210,2024-05-24,2024-06-21,2024-06-24,71.4874,2025-04-10,41.1413,-42.4495,3.2059,11.0079,False,0.6297,,,0.9120999999999999,0.91,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6117,迎廣科技股份有限公司,61171,2024-05-27,2024-05-03,2024-05-06,79.7502,2024-06-07,130.4737,63.6029,0.369,7.2273,False,0.2851,,,0.2544,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6117,迎廣科技股份有限公司,61171,2024-05-27,2024-06-24,2024-06-25,114.8364,2025-04-11,69.8792,-39.1489,-0.8403,49.5564,False,0.3343,,,0.3116,1.15,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8433,弘帆股份有限公司,84333,2024-05-27,2024-05-03,2024-05-06,86.0297,2024-06-07,80.3518,-6.6,-1.3332,17.6961,True,0.6598,,,0.0717,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8433,弘帆股份有限公司,84333,2024-05-27,2024-06-24,2024-06-25,78.5452,2025-04-11,65.9848,-15.9912,-7.048,-4.4974,False,0.8872,,,-0.0788,2.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6840,東研信超股份有限公司,68401,2024-05-27,2024-05-03,2024-05-06,64.5579,2024-06-07,73.0945,13.2231,1.1268,-0.8287,False,0.5193,,,0.1121,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6840,東研信超股份有限公司,68401,2024-05-27,2024-06-24,2024-06-25,71.3161,2025-04-11,40.7889,-42.8055,10.7735,9.863,True,0.8078,,,0.16899999999999998,0.53,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6515,穎崴科技股份有限公司,65151,2024-05-31,2024-05-09,2024-05-10,825.3189,2024-06-14,979.5207,18.6839,2.6634,6.9357,True,0.9245,,,0.9094,,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6515,穎崴科技股份有限公司,65151,2024-05-31,2024-06-28,2024-07-01,1018.3135,2025-04-17,804.2914,-21.0173,18.5102,45.4294,True,0.89,,,-0.0885,5.81,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6546,正基科技股份有限公司,65461,2024-06-05,2024-05-14,2024-05-15,133.4871,2024-06-19,144.7879,8.4659,13.6187,5.036,True,1.5293,,,0.177,0.98,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6546,正基科技股份有限公司,65461,2024-06-05,2024-07-03,2024-07-04,131.7941,2025-04-22,80.4687,-38.9437,-7.3532,7.5674,False,0.4489,,,0.0944,0.98,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3583,辛耘企業股份有限公司,35831,2024-06-07,2024-05-16,2024-05-17,325.052,2024-06-21,349.9435,7.6577,-8.4022,34.3434,False,0.7196,,,0.4277,2.61,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3583,辛耘企業股份有限公司,35831,2024-06-07,2024-07-05,2024-07-08,454.6462,2025-04-24,259.6568,-42.8882,37.9637,33.9179,True,1.7469,,,0.4105,2.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3583,辛耘企業股份有限公司,35832,2024-06-19,2024-05-27,2024-05-28,335.3014,2024-07-02,384.0551,14.5402,2.2388,28.5178,False,0.4735,,,0.4277,2.61,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3583,辛耘企業股份有限公司,35832,2024-06-19,2024-07-16,2024-07-17,409.7246,2025-05-06,265.5805,-35.1807,21.5772,32.1408,True,0.9964,,,0.5788,2.61,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6125,廣運機械工程股份有限公司,61255,2024-06-21,2024-05-29,2024-05-30,113.3196,2024-07-04,108.866,-3.9301,27.59,37.7024,True,1.8092,,,-0.43090000000000006,0.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6125,廣運機械工程股份有限公司,61255,2024-06-21,2024-07-18,2024-07-19,110.8454,2025-05-08,62.8454,-43.3036,1.3575,28.1465,False,1.104,,,-0.7204,0.06,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1560,中國砂輪企業股份有限公司,15601,2024-06-24,2024-05-30,2024-05-31,291.8936,2024-07-05,348.6099,19.4305,18.2,15.8823,True,1.5579,,,0.0662,1.77,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1560,中國砂輪企業股份有限公司,15601,2024-06-24,2024-07-19,2024-07-22,324.8923,2025-05-09,265.0567,-18.417,8.9458,36.5185,False,0.5366,,,0.1054,1.77,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6243,迅杰科技股份有限公司,62433,2024-06-25,2024-05-31,2024-06-03,65.3518,2024-07-08,57.2789,-12.3531,17.4957,-7.9301,True,2.8008,,,-0.22149999999999997,0.55,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6243,迅杰科技股份有限公司,62433,2024-06-25,2024-07-22,2024-07-23,55.2367,2025-05-12,42.4,-23.2394,-10.1436,-2.7722,True,2.7355,,,-0.2073,0.55,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3312,弘憶國際股份有限公司,33121,2024-06-25,2024-05-31,2024-06-03,68.2191,2024-07-08,85.9905,26.0504,45.2586,44.0171,True,1.2467,,,0.34850000000000003,0.58,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3312,弘憶國際股份有限公司,33121,2024-06-25,2024-07-22,2024-07-23,90.3855,2025-05-12,50.559,-44.063,34.407,111.0345,False,0.5856,,,0.1127,0.58,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6753,龍德造船工業股份有限公司,67531,2024-06-25,2024-05-31,2024-06-03,109.0752,2024-07-08,133.8863,22.7468,0.4405,36.2007,False,0.3657,,,0.1632,2.37,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6753,龍德造船工業股份有限公司,67531,2024-06-25,2024-07-22,2024-07-23,122.1829,2025-05-12,104.5936,-14.3959,0.7812,7.5,False,0.4976,,,0.2032,2.37,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2486,一詮精密工業股份有限公司,24866,2024-07-01,2024-06-06,2024-06-07,104.6446,2024-07-12,137.377,31.2796,22.7381,102.7328,True,1.0213,,,0.0678,-0.03,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2486,一詮精密工業股份有限公司,24866,2024-07-01,2024-07-30,2024-07-31,112.5797,2025-05-16,82.823,-26.4317,-14.8148,61.9342,False,1.2953,,,0.0683,-0.03,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6509,聚和國際股份有限公司,65096,2024-07-03,2024-06-11,2024-06-12,37.7442,2024-07-16,41.6632,10.3832,1.2594,4.5514,False,0.5789,,,0.081,0.83,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6509,聚和國際股份有限公司,65096,2024-07-03,2024-08-01,2024-08-02,40.4852,2025-05-20,33.7537,-16.6271,0.1271,13.8573,False,0.4018,,,0.1363,0.83,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6624,萬年清環境工程股份有限公司,66241,2024-07-05,2024-06-13,2024-06-14,39.0235,2024-07-18,38.8819,-0.3628,6.4901,-8.7401,True,0.813,,,0.8994,-0.49,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6624,萬年清環境工程股份有限公司,66241,2024-07-05,2024-08-05,2024-08-06,40.26,2025-05-22,35.9289,-10.7579,-1.3301,0.325,True,0.9559,,,0.8828,-0.49,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6187,萬潤科技股份有限公司,61875,2024-07-10,2024-06-18,2024-06-19,248.7455,2024-07-23,259.9268,4.4951,15.955,5.3061,True,2.1146,,,3.3704,2.07,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6187,萬潤科技股份有限公司,61875,2024-07-10,2024-08-08,2024-08-09,267.2418,2025-05-27,303.3293,13.5037,-26.2457,18.7142,False,1.0792,,,4.3264,2.07,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2439,美律實業股份有限公司,24394,2024-07-10,2024-06-18,2024-06-19,117.2691,2024-07-23,119.0873,1.5504,6.1983,8.4388,True,1.4639,,,0.1151,1.7,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2439,美律實業股份有限公司,24394,2024-07-10,2024-08-08,2024-08-09,112.7238,2025-05-27,116.2738,3.1493,-13.4752,-0.4082,False,1.1119,,,0.2386,1.7,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8478,東哥企業股份有限公司,84781,2024-07-15,2024-06-21,2024-06-24,365.7361,2024-07-30,329.8945,-9.7998,2.5401,-0.9044,True,1.3342,,,0.5523,6.08,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8478,東哥企業股份有限公司,84781,2024-07-15,2024-08-13,2024-08-14,298.6619,2025-06-02,146.4029,-50.9804,-18.4453,-12.66,False,1.7785,,,-0.9318000000000001,12.0,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3362,先進光電科技股份有限公司,33621,2024-07-16,2024-06-24,2024-06-25,243.5897,2024-07-31,234.5635,-3.7055,19.5181,10.4677,True,0.951,,,0.071,0.98,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3362,先進光電科技股份有限公司,33621,2024-07-16,2024-08-14,2024-08-15,225.1413,2025-06-03,121.001,-46.2555,-18.0133,6.4489,False,0.816,,,0.1387,1.58,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4572,駐龍精密機械股份有限公司,45721,2024-07-16,2024-06-24,2024-06-25,143.1084,2024-07-31,143.4348,0.228,3.0,-7.2072,True,1.0483,,,-0.0541,2.14,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4572,駐龍精密機械股份有限公司,45721,2024-07-16,2024-08-14,2024-08-15,149.1154,2025-06-03,159.0564,6.6667,3.2051,3.2051,False,0.894,,,0.33140000000000003,4.01,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2439,美律實業股份有限公司,24395,2024-07-22,2024-06-28,2024-07-01,126.3598,2024-08-06,102.2696,-19.0647,10.4,11.2903,True,2.1878,,,0.1151,1.7,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2439,美律實業股份有限公司,24395,2024-07-22,2024-08-20,2024-08-21,124.9962,2025-06-09,106.428,-14.855,0.365,14.1079,True,1.1528,,,0.5893,3.94,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,9933,中鼎工程股份有限公司,99332,2024-07-23,2024-07-01,2024-07-02,45.1437,2024-08-07,42.1816,-6.5615,10.166,13.3405,True,1.2961,,,0.1948,0.58,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,9933,中鼎工程股份有限公司,99332,2024-07-23,2024-08-21,2024-08-22,43.1034,2025-06-10,23.1757,-46.2322,-7.2243,7.6773,False,0.6382,,,0.1267,1.34,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3016,嘉晶電子股份有限公司,30165,2024-07-26,2024-07-02,2024-07-03,61.7802,2024-08-08,54.8912,-11.1509,1.4587,2.9605,False,0.505,,,-0.024700000000000003,0.14,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3016,嘉晶電子股份有限公司,30165,2024-07-26,2024-08-22,2024-08-23,59.106,2025-06-11,31.9545,-45.937,-5.0235,0.5822,False,0.9454,,,-0.0296,0.66,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2641,正德海運股份有限公司,26417,2024-07-26,2024-07-02,2024-07-03,20.8377,2024-08-08,17.8948,-14.123,-5.7474,17.0717,False,0.3724,,,0.1231,0.52,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2641,正德海運股份有限公司,26417,2024-07-26,2024-08-22,2024-08-23,17.9423,2025-06-11,19.0815,6.3492,-4.0712,-12.7701,False,0.5792,,,0.2845,0.9,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6269,台郡科技股份有限公司,62695,2024-08-02,2024-07-09,2024-07-10,88.4,2024-08-15,78.8,-10.8597,1.2644,0.2943,True,1.3107,,,-0.1642,0.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6269,台郡科技股份有限公司,62695,2024-08-02,2024-08-29,2024-08-30,86.5,2025-06-18,51.8,-40.1156,-4.9052,-1.7281,False,0.4554,,,-0.0031,0.3,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6269,台郡科技股份有限公司,62696,2024-08-02,2024-07-09,2024-07-10,88.4,2024-08-15,78.8,-10.8597,1.2644,0.2943,True,1.3107,,,-0.1642,0.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6269,台郡科技股份有限公司,62696,2024-08-02,2024-08-29,2024-08-30,86.5,2025-06-18,51.8,-40.1156,-4.9052,-1.7281,False,0.4554,,,-0.0031,0.3,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3324,雙鴻科技股份有限公司,33245,2024-07-31,2024-07-05,2024-07-08,863.8761,2024-08-13,570.1655,-33.9992,11.9497,10.0123,True,0.984,,,0.5512,4.51,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3324,雙鴻科技股份有限公司,33245,2024-07-31,2024-08-27,2024-08-28,624.7453,2025-06-16,681.1891,9.0347,-4.769,-30.3203,True,0.6694,,,0.2763,11.64,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3605,宏致電子股份有限公司,36053,2024-08-06,2024-07-11,2024-07-12,48.4729,2024-08-19,49.6117,2.3493,1.6771,36.4276,True,1.1188,,,0.16469999999999999,0.02,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3605,宏致電子股份有限公司,36053,2024-08-06,2024-09-02,2024-09-03,53.4737,2025-06-20,55.7513,4.2593,26.1682,13.6842,True,2.3633,,,0.23309999999999997,0.52,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1402,遠東新世紀股份有限公司,140201,2024-08-08,2024-07-15,2024-07-16,32.7558,2024-08-21,33.3514,1.8185,7.8014,19.4969,True,0.8311,,,0.045599999999999995,0.32,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1402,遠東新世紀股份有限公司,140201,2024-08-08,2024-09-04,2024-09-05,31.7654,2025-06-24,29.9075,-5.8488,2.6393,5.1066,False,0.6752,,,0.0547,1.0,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1402,遠東新世紀股份有限公司,140202,2024-08-08,2024-07-15,2024-07-16,32.7558,2024-08-21,33.3514,1.8185,7.8014,19.4969,True,0.8311,,,0.045599999999999995,0.32,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1402,遠東新世紀股份有限公司,140202,2024-08-08,2024-09-04,2024-09-05,31.7654,2025-06-24,29.9075,-5.8488,2.6393,5.1066,False,0.6752,,,0.0547,1.0,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1536,和大工業股份有限公司,15364,2024-08-12,2024-07-17,2024-07-18,68.8148,2024-08-23,64.8825,-5.7143,28.6135,39.5171,True,1.88,,,0.4509,0.32,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1536,和大工業股份有限公司,15364,2024-08-12,2024-09-06,2024-09-09,61.0486,2025-06-26,60.3,-1.2262,1.9169,19.88,False,0.5404,,,-0.0424,0.47,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4137,麗豐股份有限公司,41372,2024-08-12,2024-07-17,2024-07-18,116.6665,2024-08-23,116.0158,-0.5578,-8.5106,-20.3821,False,1.2043,,,-0.07919999999999999,0.91,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4137,麗豐股份有限公司,41372,2024-08-12,2024-09-06,2024-09-09,109.3386,2025-06-26,97.6536,-10.687,-2.3761,-15.8213,False,0.952,,,-0.051,3.59,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3518,柏騰科技股份有限公司,35181,2024-08-15,2024-07-22,2024-07-23,30.9,2024-08-28,38.75,25.4045,1.1532,14.5522,True,3.4416,,,-0.2441,-0.57,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3518,柏騰科技股份有限公司,35181,2024-08-15,2024-09-11,2024-09-12,29.85,2025-07-01,15.95,-46.5662,-22.237,-5.2977,False,0.4344,,,-0.09300000000000001,-1.1,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6830,汎銓科技股份有限公司,68301,2024-08-15,2024-07-22,2024-07-23,142.5536,2024-08-28,134.1389,-5.9028,4.7099,2.8467,False,0.6168,,,0.02,-0.2,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6830,汎銓科技股份有限公司,68301,2024-08-15,2024-09-11,2024-09-12,142.0586,2025-07-01,120.2796,-15.331,7.6923,2.8467,True,2.4243,,,0.044800000000000006,0.67,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8091,翔名科技股份有限公司,80914,2024-08-15,2024-07-22,2024-07-23,131.484,2024-08-28,146.6024,11.4983,-6.9443,15.3846,False,0.591,,,0.1153,2.17,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8091,翔名科技股份有限公司,80914,2024-08-15,2024-09-11,2024-09-12,132.4003,2025-07-01,108.1527,-18.3138,-4.0816,-6.9307,False,0.7693,,,0.0969,4.1,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8927,北基國際股份有限公司,89277,2024-08-16,2024-07-23,2024-07-26,48.3206,2024-08-29,48.4686,0.3063,6.9132,8.838,True,2.6739,,,3.2539,0.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8927,北基國際股份有限公司,89277,2024-08-16,2024-09-12,2024-09-13,46.5082,2025-07-02,42.6891,-8.2117,-0.783,2.6383,False,1.2641,,,0.37939999999999996,1.28,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6432,今展科技股份有限公司,64324,2024-08-16,2024-07-23,2024-07-26,32.499,2024-08-29,32.8317,1.0239,-1.2535,0.2829,True,1.4802,,,-0.071,0.51,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6432,今展科技股份有限公司,64324,2024-08-16,2024-09-12,2024-09-13,30.6461,2025-07-02,25.3721,-17.2093,-3.791,-6.998,False,0.735,,,-0.16219999999999998,1.14,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,8927,北基國際股份有限公司,89278,2024-08-21,2024-07-30,2024-07-31,50.5405,2024-09-03,47.0626,-6.8814,9.0909,6.3291,False,1.1499,,,3.2539,0.06,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,8927,北基國際股份有限公司,89278,2024-08-21,2024-09-18,2024-09-19,48.7997,2025-07-07,40.7371,-16.5217,-2.4269,5.6123,False,0.6981,,,0.37939999999999996,1.28,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3376,新日興股份有限公司,33763,2024-08-23,2024-08-01,2024-08-02,201.1131,2024-09-05,195.7565,-2.6634,0.4307,29.1252,False,1.4046,,,0.4386,1.68,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3376,新日興股份有限公司,33763,2024-08-23,2024-09-20,2024-09-23,204.0348,2025-07-09,205.0087,0.4773,-5.6433,-6.2575,False,0.9721,,,0.2518,3.86,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1436,華友聯開發股份有限公司,14363,2024-08-27,2024-08-05,2024-08-06,108.6897,2024-09-09,105.8757,-2.589,2.0908,14.301,False,0.7878,,,28.1495,-0.36,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1436,華友聯開發股份有限公司,14363,2024-08-27,2024-09-24,2024-09-25,96.7303,2025-07-11,86.1779,-10.9091,-19.0476,0.9281,False,1.3022,,,12.719100000000001,5.48,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3491,昇達科技股份有限公司,34912,2024-08-28,2024-08-06,2024-08-07,271.5164,2024-09-10,313.7414,15.5515,-11.0059,25.3438,True,1.2613,,,1.0537,1.23,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3491,昇達科技股份有限公司,34912,2024-08-28,2024-09-25,2024-09-26,341.2368,2025-07-14,332.399,-2.5899,1.9231,20.5507,False,1.1335,,,0.8039000000000001,4.03,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6179,亞通利大能源股份有限公司,61794,2024-08-28,2024-08-06,2024-08-07,24.7145,2024-09-10,27.1712,9.9404,-27.2489,-14.9835,False,0.3608,,,-0.1277,0.14,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6179,亞通利大能源股份有限公司,61794,2024-08-28,2024-09-25,2024-09-26,28.9892,2025-07-14,26.8273,-7.4576,-5.153,-0.9047,False,0.6638,,,-0.4225,-0.29,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,2228,劍麟股份有限公司,22283,2024-08-29,2024-08-07,2024-08-08,76.1762,2024-09-11,99.4002,30.4872,-17.974,-17.6158,False,0.7333,,,-0.1297,3.49,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,2228,劍麟股份有限公司,22283,2024-08-29,2024-09-26,2024-09-27,101.5397,2025-07-15,79.2,-22.001,18.6869,9.958,True,1.2935,,,-0.039599999999999996,4.97,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3691,碩禾電子材料股份有限公司,36913,2024-08-30,2024-08-08,2024-08-09,117.0,2024-09-12,101.5,-13.2479,-19.0141,-28.7926,False,0.6465,,,3.113,0.5,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3691,碩禾電子材料股份有限公司,36913,2024-08-30,2024-09-27,2024-09-30,111.0,2025-07-16,69.5,-37.3874,-1.8018,-27.5748,False,0.9218,,,2.0983,0.33,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3322,建舜電子製造股份有限公司,33225,2024-09-02,2024-08-09,2024-08-12,20.9261,2024-09-13,20.0,-4.4257,-9.3961,-4.0359,False,1.4631,,,-0.0366,-0.19,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3322,建舜電子製造股份有限公司,33225,2024-09-02,2024-09-30,2024-10-01,20.0,2025-07-17,12.3,-38.5,-12.5526,-14.3088,False,0.4298,,,-0.3503,-0.4,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,1595,川寶科技股份有限公司,15952,2024-09-02,2024-08-09,2024-08-12,35.2157,2024-09-13,36.3961,3.352,-14.1317,4.0154,False,0.8505,,,-0.3942,0.36,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,1595,川寶科技股份有限公司,15952,2024-09-02,2024-09-30,2024-10-01,44.7081,2025-07-17,40.6,-9.1888,13.5508,11.54,True,3.6873,,,-0.2101,0.17,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6680,鑫創電子股份有限公司,66801,2024-09-02,2024-08-09,2024-08-12,72.177,2024-09-13,88.6334,22.8,-7.1776,-3.9015,False,1.3247,,,-0.3089,0.34,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6680,鑫創電子股份有限公司,66801,2024-09-02,2024-09-30,2024-10-01,92.2904,2025-07-17,70.5,-23.6107,8.7719,16.1415,False,0.386,,,0.3389,1.33,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3564,其陽科技股份有限公司,35642,2024-09-03,2024-08-12,2024-08-13,81.3516,2024-09-16,81.1553,-0.2413,-14.1807,13.8629,False,0.5622,,,0.8432999999999999,0.1,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,3564,其陽科技股份有限公司,35642,2024-09-03,2024-10-01,2024-10-04,93.2256,2025-07-18,62.3871,-33.0795,5.2691,-7.6242,True,2.065,,,0.43920000000000003,0.26,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,4542,科嶠工業股份有限公司,45421,2024-09-06,2024-08-15,2024-08-16,62.3593,2024-09-20,105.424,69.059,-19.5091,-18.3319,False,0.5685,,,-0.6742,0.75,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,4542,科嶠工業股份有限公司,45421,2024-09-06,2024-10-08,2024-10-09,99.4566,2025-07-23,58.1821,-41.5,29.4643,10.8079,False,0.8204,,,-0.5382,0.75,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,6111,大宇資訊股份有限公司,61112,2024-09-10,2024-08-19,2024-08-20,62.5,2024-09-24,62.0,-0.8,-8.492,-13.674,False,0.5466,,,0.0525,0.18,
t_plus_20_to_t_plus_210,T+20 買進，T+210 出場,6111,大宇資訊股份有限公司,61112,2024-09-10,2024-10-11,2024-10-14,61.3,2025-07-25,48.85,-20.31,-4.8062,-13.6428,False,0.4057,,,1.2312,0.18,
t_minus_15_to_t_plus_9,T-15 買進，T+9 出場,3033,威健實業股份有限公司,30337,2024-09-11,2024-08-20,2024-08-21,31.1512,2024-09-25,32.3276,3.7764,-8.6455,-6.3126,False,0.4171,,,0.24239999999999998,1.24,
